5.152000	5.152000	B
5.220432	5.220432	B
5.236000	5.236000	B
5.245000	5.245000	B
5.733000	5.733000	B
5.743000	5.743000	B
6.951000	6.951000	B
6.961000	6.961000	B
6.999000	6.999000	B
8.974000	8.974000	B
8.987000	8.987000	B
10.201000	10.201000	B
10.785000	10.785000	B
10.796000	10.796000	B
10.816000	10.816000	B
10.827000	10.827000	B
10.870000	10.870000	B
11.607000	11.607000	B
11.661000	11.661000	B
11.680000	11.680000	B
25.408000	25.408000	B
25.422000	25.422000	B
26.405000	26.405000	B
26.419000	26.419000	B
28.043000	28.043000	B
28.077000	28.077000	B
28.420000	28.420000	B
28.448000	28.448000	B
28.462000	28.462000	B
28.480000	28.480000	B
29.648000	29.648000	B
29.661000	29.661000	B
29.682000	29.682000	B
31.258000	31.258000	B
31.675000	31.675000	B
31.688000	31.688000	B
32.892000	32.892000	B
32.906000	32.906000	B
32.923000	32.923000	B
34.529000	34.529000	B
34.566000	34.566000	B
34.918000	34.918000	B
34.972000	34.972000	B
36.133000	36.133000	B
36.185000	36.185000	B
36.339000	36.339000	B
36.742000	36.742000	B
36.843000	36.843000	B
36.857000	36.857000	B
36.897000	36.897000	B
39.379000	39.379000	B
41.016000	41.016000	B
41.052000	41.052000	B
44.260000	44.260000	B
44.320000	44.320000	B
44.705000	44.705000	B
45.868000	45.868000	B
45.880000	45.880000	B
47.473000	47.473000	B
47.485000	47.485000	B
47.499000	47.499000	B
47.538000	47.538000	B
47.906000	47.906000	B
49.094000	49.094000	B
49.106000	49.106000	B
49.123000	49.123000	B
49.141000	49.141000	B
49.706000	49.706000	B
50.303000	50.303000	B
50.525000	50.525000	B
50.597000	50.597000	B
50.919000	50.919000	B
50.965000	50.965000	B
51.946000	51.946000	B
53.987000	53.987000	B
54.004000	54.004000	B
54.368000	54.368000	B
54.375000	54.375000	B
54.454000	54.454000	B
55.593000	55.593000	B
55.989000	55.989000	B
55.999000	55.999000	B
56.014000	56.014000	B
56.599000	56.599000	B
57.032000	57.032000	B
57.840000	57.840000	B
57.876000	57.876000	B
57.900000	57.900000	B
60.478000	60.478000	B
60.492000	60.492000	B
89.647000	89.647000	B
91.271000	91.271000	B
91.285000	91.285000	B
91.302000	91.302000	B
91.665000	91.665000	B
91.688000	91.688000	B
92.879000	92.879000	B
92.891000	92.891000	B
94.934000	94.934000	B
96.134000	96.134000	B
96.148000	96.148000	B
96.165000	96.165000	B
97.734000	97.734000	B
97.755000	97.755000	B
98.162000	98.162000	B
98.237000	98.237000	B
98.951000	98.951000	B
98.968000	98.968000	B
98.984000	98.984000	B
98.994000	98.994000	B
100.903000	100.903000	B
100.914000	100.914000	B
101.404000	101.404000	B
101.418000	101.418000	B
101.457000	101.457000	B
102.011000	102.011000	B
102.639000	102.639000	B
104.243000	104.243000	B
104.663000	104.663000	B
104.679000	104.679000	B
105.869000	105.869000	B
105.878000	105.878000	B
105.898000	105.898000	B
107.298000	107.298000	B
107.879000	107.879000	B
107.944000	107.944000	B
108.702000	108.702000	B
108.798000	108.798000	B
108.809000	108.809000	B
108.824000	108.824000	B
108.836000	108.836000	B
108.892000	108.892000	B
108.934000	108.934000	B
108.946000	108.946000	B
108.997000	108.997000	B
109.005000	109.005000	B
109.107000	109.107000	B
109.157000	109.157000	B
109.183000	109.183000	B
110.709000	110.709000	B
111.136000	111.136000	B
111.168000	111.168000	B
111.209000	111.209000	B
111.469000	111.469000	B
111.479000	111.479000	B
111.493000	111.493000	B
112.349000	112.349000	B
112.945000	112.945000	B
113.760000	113.760000	B
113.805000	113.805000	B
113.821000	113.821000	B
128.566000	128.566000	B
128.582000	128.582000	B
135.058000	135.058000	B
135.067000	135.067000	B
135.107000	135.107000	B
135.864000	135.864000	B
135.939000	135.939000	B
136.708000	136.708000	B
137.502000	137.502000	B
138.006000	138.006000	B
141.539000	141.539000	B
143.175000	143.175000	B
143.565000	143.565000	B
143.618000	143.618000	B
143.639000	143.639000	B
143.657000	143.657000	B
146.407000	146.407000	B
146.418000	146.418000	B
146.845000	146.845000	B
148.041000	148.041000	B
148.078000	148.078000	B
149.633000	149.633000	B
151.255000	151.255000	B
151.269000	151.269000	B
151.283000	151.283000	B
151.878000	151.878000	B
152.688000	152.688000	B
152.702000	152.702000	B
152.719000	152.719000	B
152.791000	152.791000	B
153.311000	153.311000	B
154.241000	154.241000	B
154.513000	154.513000	B
156.135000	156.135000	B
156.555000	156.555000	B
156.665000	156.665000	B
157.813000	157.813000	B
158.149000	158.149000	B
158.181000	158.181000	B
158.216000	158.216000	B
158.768000	158.768000	B
159.178000	159.178000	B
159.188000	159.188000	B
159.207000	159.207000	B
159.999000	159.999000	B
160.020000	160.020000	B
161.001000	161.001000	B
161.015000	161.015000	B
161.030000	161.030000	B
162.636000	162.636000	B
164.227000	164.227000	B
165.648000	165.648000	B
166.270000	166.270000	B
166.316000	166.316000	B
167.112000	167.112000	B
167.263000	167.263000	B
167.379000	167.379000	B
171.909000	171.909000	B
171.931000	171.931000	B
171.953000	171.953000	B
