5.918000	5.918000	B
5.926000	5.926000	B
6.247000	6.247000	B
6.275000	6.275000	B
6.328000	6.328000	B
6.336000	6.336000	B
6.776000	6.776000	B
6.879000	6.879000	B
6.971000	6.971000	B
7.032000	7.032000	B
7.817000	7.817000	B
8.181000	8.181000	B
8.344000	8.344000	B
8.395000	8.395000	B
8.432000	8.432000	B
9.054000	9.054000	B
9.112000	9.112000	B
9.127000	9.127000	B
9.570000	9.570000	B
9.658000	9.658000	B
9.668000	9.668000	B
9.745000	9.745000	B
10.638000	10.638000	B
11.326000	11.326000	B
11.334000	11.334000	B
12.370000	12.370000	B
14.118000	14.118000	B
15.515000	15.515000	B
15.889000	15.889000	B
16.024000	16.024000	B
16.219000	16.219000	B
16.741000	16.741000	B
17.965000	17.965000	B
18.664000	18.664000	B
18.993000	18.993000	B
19.014000	19.014000	B
20.208000	20.208000	B
20.403000	20.403000	B
20.744000	20.744000	B
22.300000	22.300000	B
23.084000	23.084000	B
23.288000	23.288000	B
23.312000	23.312000	B
23.468000	23.468000	B
23.491000	23.491000	B
23.516000	23.516000	B
23.542000	23.542000	B
23.569000	23.569000	B
25.430000	25.430000	B
25.453000	25.453000	B
26.348000	26.348000	B
26.360000	26.360000	B
29.330000	29.330000	B
33.438000	33.438000	B
33.468000	33.468000	B
34.183000	34.183000	B
34.242000	34.242000	B
34.923000	34.923000	B
35.591000	35.591000	B
35.622000	35.622000	B
35.638000	35.638000	B
36.257000	36.257000	B
36.988000	36.988000	B
37.697000	37.697000	B
37.774000	37.774000	B
37.892000	37.892000	B
38.381000	38.381000	B
38.414000	38.414000	B
38.428000	38.428000	B
38.451000	38.451000	B
39.765000	39.765000	B
39.843000	39.843000	B
39.864000	39.864000	B
40.504000	40.504000	B
40.663000	40.663000	B
41.172000	41.172000	B
41.204000	41.204000	B
41.219000	41.219000	B
42.567000	42.567000	B
43.283000	43.283000	B
43.294000	43.294000	B
43.967000	43.967000	B
44.813000	44.813000	B
45.849000	45.849000	B
45.886000	45.886000	B
45.936000	45.936000	B
45.952000	45.952000	B
45.969000	45.969000	B
45.989000	45.989000	B
46.003000	46.003000	B
46.058000	46.058000	B
46.092000	46.092000	B
46.110000	46.110000	B
46.126000	46.126000	B
46.208000	46.208000	B
46.953000	46.953000	B
47.409000	47.409000	B
47.557000	47.557000	B
47.633000	47.633000	B
47.645000	47.645000	B
48.637000	48.637000	B
48.675000	48.675000	B
48.690000	48.690000	B
48.749000	48.749000	B
48.795000	48.795000	B
48.809000	48.809000	B
48.834000	48.834000	B
48.955000	48.955000	B
48.986000	48.986000	B
49.771000	49.771000	B
50.200000	50.200000	B
50.320000	50.320000	B
50.418000	50.418000	B
50.470000	50.470000	B
50.885000	50.885000	B
51.431000	51.431000	B
51.602000	51.602000	B
51.728000	51.728000	B
51.778000	51.778000	B
52.534000	52.534000	B
53.108000	53.108000	B
53.210000	53.210000	B
53.245000	53.245000	B
54.259000	54.259000	B
54.273000	54.273000	B
54.381000	54.381000	B
54.391000	54.391000	B
54.431000	54.431000	B
54.445000	54.445000	B
54.464000	54.464000	B
54.484000	54.484000	B
54.500000	54.500000	B
54.517000	54.517000	B
54.568000	54.568000	B
56.499000	56.499000	B
59.986000	59.986000	B
60.167000	60.167000	B
62.608000	62.608000	B
62.693000	62.693000	B
62.706000	62.706000	B
62.994000	62.994000	B
63.012000	63.012000	B
63.267000	63.267000	B
63.301000	63.301000	B
63.471000	63.471000	B
63.656000	63.656000	B
64.012000	64.012000	B
64.335000	64.335000	B
64.346000	64.346000	B
64.676000	64.676000	B
64.710000	64.710000	B
66.073000	66.073000	B
66.093000	66.093000	B
66.792000	66.792000	B
67.168000	67.168000	B
67.470000	67.470000	B
67.500000	67.500000	B
67.531000	67.531000	B
67.593000	67.593000	B
67.607000	67.607000	B
68.226000	68.226000	B
69.624000	69.624000	B
70.461000	70.461000	B
71.023000	71.023000	B
71.039000	71.039000	B
72.369000	72.369000	B
72.393000	72.393000	B
72.408000	72.408000	B
73.276000	73.276000	B
73.615000	73.615000	B
73.954000	73.954000	B
74.680000	74.680000	B
74.752000	74.752000	B
75.007000	75.007000	B
75.316000	75.316000	B
75.404000	75.404000	B
75.758000	75.758000	B
76.014000	76.014000	B
76.028000	76.028000	B
76.072000	76.072000	B
76.144000	76.144000	B
76.421000	76.421000	B
76.788000	76.788000	B
77.450000	77.450000	B
77.730000	77.730000	B
77.817000	77.817000	B
77.887000	77.887000	B
78.862000	78.862000	B
80.207000	80.207000	B
80.242000	80.242000	B
80.292000	80.292000	B
81.638000	81.638000	B
81.649000	81.649000	B
82.390000	82.390000	B
82.403000	82.403000	B
83.032000	83.032000	B
83.064000	83.064000	B
83.080000	83.080000	B
86.349000	86.349000	B
86.378000	86.378000	B
86.401000	86.401000	B
86.419000	86.419000	B
87.233000	87.233000	B
88.107000	88.107000	B
88.125000	88.125000	B
88.183000	88.183000	B
88.205000	88.205000	B
90.921000	90.921000	B
90.932000	90.932000	B
91.287000	91.287000	B
93.351000	93.351000	B
93.709000	93.709000	B
96.856000	96.856000	B
96.868000	96.868000	B
99.290000	99.290000	B
99.614000	99.614000	B
99.625000	99.625000	B
99.643000	99.643000	B
99.658000	99.658000	B
101.150000	101.150000	B
101.170000	101.170000	B
101.700000	101.700000	B
101.860000	101.860000	B
102.746000	102.746000	B
106.169000	106.169000	B
106.189000	106.189000	B
106.730000	106.730000	B
106.741000	106.741000	B
107.438000	107.438000	B
108.333000	108.333000	B
123.517000	123.517000	B
123.526000	123.526000	B
124.852000	124.852000	B
124.908000	124.908000	B
124.945000	124.945000	B
125.478000	125.478000	B
125.490000	125.490000	B
125.596000	125.596000	B
126.268000	126.268000	B
126.306000	126.306000	B
126.816000	126.816000	B
127.182000	127.182000	B
127.201000	127.201000	B
128.029000	128.029000	B
129.066000	129.066000	B
129.291000	129.291000	B
129.316000	129.316000	B
129.343000	129.343000	B
129.370000	129.370000	B
129.432000	129.432000	B
129.459000	129.459000	B
